Категория;Наименование товара;Стоимость, руб
Груша;Груша Талгарская Красавица/1 шт.;615
Груша;Груша Чижовская/1 шт.;615
Жимолость;Жимолость Голубое Веретено/1 шт.;480
Жимолость;Жимолость Золушка/ 1шт.;480
Жимолость;Жимолость канадская Индиго Джем/ 1 шт.;480
Жимолость;Жимолость Синяя Птица/1 шт.;480
Жимолость;Жимолость Томичка/1 шт.;480
Ирга;Ирга/ 1шт.;480
Калина/ Рябина;Калина Гранатовый браслет/ 1 шт.;480
Калина/ Рябина;Рябина Гранатная/1шт.;635
Кизил/ Кизильник;Кизил Волгоградский/ 1шт.;480
Крыжовник;Йошта Рекст/ 1 шт.;475
Крыжовник;Крыжовник Грушенька (бесшипный)/ 1 шт.;480
Крыжовник;Крыжовник Колобок (слабошипный)/ 1 шт.;480
Крыжовник;Крыжовник Командор/ 1шт.;480
Крыжовник;Крыжовник Малахит/ 1шт.;480
Крыжовник;Крыжовник Юбиляр/ 1 шт.;480
Лесная ягода;Черника кавказская/1 шт.;735
Лимонник;Лимонник китайский/ 1 шт.;480
Малина / Ежевика;Малина Геракл (ремонтантная)/1 шт.;535
Малина / Ежевика;Малина Зюгана желтая/ 1шт.;535
Малина / Ежевика;Малина Карамелька (ремонтантная)/1 шт.;535
Малина / Ежевика;Малина Краса России/1 шт.;480
Малина / Ежевика;Малина Мишутка/1 шт.;480
Малина / Ежевика;Малина Рубиновое ожерелье (ремонтантная)/1 шт.;535
Малина / Ежевика;Малиновое дерево Крепыш/1 шт.;535
Малина / Ежевика;Малиновое дерево Таруса/1 шт.;535
Облепиха;Облепиха Алей (мужской сорт)/1 шт.;535
Облепиха;Облепиха Превосходная (малошипная)/ 1шт.;535
Облепиха;Облепиха Чуйская (малошипная)/ 1шт.;535
Орех/ Фундук;Фундук садовый (Лещина) крупноплодный/ 1 шт.;615
Смородина/ Йошта;Йошта Рекст/ 1 шт.;475
Смородина/ Йошта;Смородина красная Йонкер Ван Тетс/1 шт.;480
Смородина/ Йошта;Смородина черная Пигмей/ 1шт.;440
Смородина/ Йошта;Смородина черная Селеченская/1 шт.;440
Смородина/ Йошта;Смородина черная Ядреная/ 1 шт.;440
"Саженцы Сибирской селекции: купить по низким ценам от производителя Агрофирма ""Семена Алтая""! ";Шелковица Белая/ 1 шт.;480
"Саженцы Сибирской селекции: купить по низким ценам от производителя Агрофирма ""Семена Алтая""! ";Шелковица Черная/ 1 шт.;480
Шиповник/ Роза морщинистая;Роза морщинистая/ 1шт.;430
Шиповник/ Роза морщинистая;Шиповник Воронцовский/ 1шт.;480
Яблоня;Яблоня Антоновка Зимняя/ 1 шт.;615
Яблоня;Яблоня Белый Налив/ 1 шт.;615
Яблоня;Яблоня карликовая Чудное/ 1 шт.;715
Яблоня;Яблоня колоновидная Васюган/ 1 шт.;875
Яблоня;Яблоня колоновидная Джин/ 1 шт.;875
Яблоня;Яблоня колоновидная Есения/1 шт.;875
Яблоня;Яблоня колоновидная Президент/ 1 шт.;875
Яблоня;Яблоня Медуница/ 1 шт.;615
Яблоня;Яблоня Мельба/ 1 шт.;615
Яблоня;Яблоня Симиренко/ 1 шт.;615
Яблоня;Яблоня Яблочный спас/ 1 шт.;615
Чайно-гибридные;Роза Адажио/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Айсфогель/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Александр Пушкин/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Амбианс/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Анданте/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Анри Дельбар/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Баунти Вей/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Блек Баккара/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Блуберри/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Бьянка/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Вау/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Веддинг Беллс/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Викторианский Секрет/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Виолон де Ингресс/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Восточный Экспресс/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Вувузелла/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Гасфорта/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Гладиатор/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Глория Дей/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Госпел/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Гравитация/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Дабл Дэнс/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Дежавю/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Дива/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Дип Перпл/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Дольче Вита/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Зеленый чай/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Императрица Фарах/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Ирина/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Кантри Гёрл/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Капри/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Каприз де Майян/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Каралуна/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Кахала/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Кенди аваланж/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Керио/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Клод Брассер/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Комтесса/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Кордес Юбилей/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Кроненбург/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Кэндллайт/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Лето/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Лондон ай/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Луи де Фюнес/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Ля роз оптимист/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Мадам Анизетт/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Максим/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Мариетта/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Маруся/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Мега Стар/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Мерлин Монро/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Мондиаль/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Осирия/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Папагено/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Парфюм де Рев/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Пинк Экспрешн/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Пич морн/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Полярная Звезда/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Прауд/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Преферанс/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Принцесса Сакура/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Приорити/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Рабона/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Рене Госсини/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Родос/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Розбери/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Саламансар/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Свит Аваланж/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Седукцион/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Си-си/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Сиреневый дождь/Сем Алт/1шт. в коробке;590
Чайно-гибридные;Роза Сольфеджио/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Соуза/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Спутник/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Стелла магна/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Тайкун/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Тиара/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Тибет/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Тоффи/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Травиата/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Фиджа Негро/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Френдшип/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Хай Канди/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Хай Меджик/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Хермоза/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Черная Магия/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Черный Жемчуг/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Черри Бренди/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Шангри Ла/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Шанти/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Эдди Митчел/Сем Алт/1шт. в коробке;510
Чайно-гибридные;Роза Эксплорер/Сем Алт/1 шт. в коробке;510
Чайно-гибридные;Роза Эшли/Сем Алт/1шт. в коробке;510
Шраб, Английские, Парковые;Роза Абрахам Дерби/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Ампир/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Анни Дюпрей/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Голден зест/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Голден Селебрейшн/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Джульетта/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Зе Поэтс Вайф/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Кейра/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Ла Вилла Котта/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Мисаки/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Мияби/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Паллада/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Поль Бокюз/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Ротер Корсар/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Сивил/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Тесс/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Транквилити/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Уильям Шекспир/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Фальстафф/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Французское платье/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Шампань Рококо/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Шампань/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Шарль де Нерво/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Эглантин/Сем Алт/1 шт. в коробке;590
Шраб, Английские, Парковые;Роза Эдит/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Эмиль Нольде/Сем Алт/1шт. в коробке;590
Шраб, Английские, Парковые;Роза Эмильон Гийо/Сем Алт/1шт. в коробке;590
Флорибунда, Грандифлора, Плетистые;Роза Ай эм Грейтфул/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Бьенвеню/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Герцогиня Кристиана/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Джеймс парк/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Ди Ди Бриджуотер/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Жюли Андриё/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Инзел Майнау/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Крем де Ля Крем/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Лионс роуз/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Любекер Ротспон/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Мария Тереза/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Меджик рококо/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Мерхенцаубер/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Милано/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Новалис/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Оранж Сенсейшн/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Пандора/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Пина Бауш/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Принц Монако/Сем Алт/1шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Самба Пати/Сем Алт/1 шт. в коробке;560
Флорибунда, Грандифлора, Плетистые;Роза Симсалабим/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Грация/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Доминика/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Каталина/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Кисс Кордана/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Крейзи Вумен/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Лувиана/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Марвелоус Баблс/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Найт Сити/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Рефлекс/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Рич Бабблз/Сем Алт/1 шт. в коробке;560
Спрей (мини-роза);Роза Стерлинг Сенсейшн/Сем Алт/1 шт. в коробке;560
Спрей (мини-роза);Роза ХиХо/Сем Алт/1шт. в коробке;560
Спрей (мини-роза);Роза Эротик Рококо/Сем Алт/1 шт. в коробке;560
Экзотика;Роза Зелёный остров Самоа/Сем Алт/1шт. в коробке;680
Экзотика;Роза Ред Монстр/Сем Алт/1 шт. в коробке;680
Экзотика;Роза Сесиль де Воланж/Сем Алт/1 шт. в коробке;680
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Алешенькин/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Аркадия/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Аттика/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Багровый/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Байконур/Сем Алт/1шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Восторг/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Галия/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Гран при/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Кишмиш Лорд/Сем Алт/1шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Кишмиш Саграйон/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Кишмиш №342/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Клубничный/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Ласточка/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Память Домбковской/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Подарок несветая/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Преображение/Сем Алт/1шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Сверхранний Бессемянный/Сем Алт/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Тукай/Сем Алт/1 шт. в коробке;425
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Тур Хейердал/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Фаберже/1 шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Черная вишня/Сем Алт/1шт. в коробке;470
Cаженцы сибирского винограда ТМ «Семена Алтая»;Виноград Ювендана/1 шт. в коробке;470
Анемона;Анемона Адмирал/ 10 шт. в уп.;325
Анемона;Анемона Биколор/ 10 шт. в уп.;325
Анемона;Анемона Брайд/ 10 шт. в уп.;325
Анемона;Анемона Говернор/ 10 шт. в уп.;325
Анемона;Анемона Голландия/ 10 шт. в уп.;325
Анемона;Анемона Де Каен смесь/ 10 шт. в уп.;325
Анемона;Анемона Лорд Лейтенант/ 10 шт. в уп.;325
Астильба;Астильба Аметист/ 1 шт. в уп.;310
Астильба;Астильба Брессингэм Бьюти/ 1 шт. в уп.;315
Астильба;Астильба Вайс Глория/ 1 шт. в уп.;310
Астильба;Астильба Лук Эт Ми/ 1 шт. в уп.;345
Астильба;Астильба Майти Ред Куин/ 1 шт. в уп.;370
Астильба;Астильба Спартан/ 1 шт. в уп.;310
Астильба;Астильба Уайт/ 1 шт. в уп.;305
Астильба;Астильба Юник Сильверпинк/ 1 шт. в уп.;340
Бабиана, Тигридия;Бабиана Стрикта смесь/ 10 шт. в уп.;326
Георгина;Георгина Арабиан Мистери/ 1 шт. в уп.;420
Георгина;Георгина Ванкувер/ 1 шт. в уп.;440
Георгина;Георгина Голден Торч/ 1 шт. в уп.;425
Георгина;Георгина Зидлерштольц/ 1 шт. в уп.;435
Георгина;Георгина Клодетт/ 1 шт. в уп.;435
Георгина;Георгина Крейзи Лав/ 1 шт. в уп.;440
Георгина;Георгина Лавэндер Перфекшн/ 1 шт. в уп.;435
Георгина;Георгина Ле Барон/ 1 шт. в уп.;425
Георгина;Георгина Нагано/ 1 шт. в уп.;435
Георгина;Георгина Оранж Наггет/ 1 шт. в уп.;420
Георгина;Георгина Петраз Веддинг/ 1 шт. в уп.;440
Георгина;Георгина Полар айс/ 1 шт. в уп.;435
Георгина;Георгина Сан Экспложн/ 1 шт. в уп.;440
Георгина;Георгина Томас А.Эдисон/ 1 шт. в уп.;440
Георгина;Георгина Топ Микс оранжевый/ 1 шт. в уп.;435
Георгина;Георгина Шик а ди юс/ 1 шт. в уп.;425
Георгина;Георгина Эдинбург/ 1 шт. в уп.;440
Гладиолус;Гладиолус Блю айл/ 10 шт. в уп.;375
Гладиолус;Гладиолус Джестер Голд/ 10 шт. в уп.;375
Гладиолус;Гладиолус Пламтарт/ 10 шт. в уп.;375
Гладиолус;Гладиолус Присцилла/ 10 шт. в уп.;375
Гладиолус;Гладиолус Роуз Суприм/ 10 шт. в уп.;375
Гладиолус;Гладиолус Салют смесь/ 10 шт. в уп.;370
Гладиолус;Гладиолус Смесь Плам энд Крем/ 10 шт. в уп.;385
Гладиолус;Гладиолус Традерхорн/ 10 шт. в уп.;370
Гладиолус;Гладиолус Уайт Просперити/ 10 шт. в уп.;375
Гладиолус;Гладиолус Хантинг Сонг/ 10 шт. в уп.;375
Ирис, Фрезия;Ирис (луковичный) Голден Бьюти/ 5 шт. в уп.;240
Ирис, Фрезия;Ирис (луковичный) Кармен/ 5 шт. в уп.;260
Ирис, Фрезия;Ирис (луковичный) Ред Эмбер/ 5 шт. в уп.;260
Ирис, Фрезия;Ирис (луковичный) Тайгерай/ 5 шт. в уп.;260
Ирис, Фрезия;Ирис Агрессивли Форвард/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Альмаден/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Амброзия/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Американ Пэтриот/ 1 шт. в уп;370
Ирис, Фрезия;Ирис Апачи Уорриор/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Афтэ Зе Даун/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Банбури Раффлс/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Бианка/ 1 шт. в уп.;380
Ирис, Фрезия;Ирис Блашес/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Блэк Таффета/ 1 шт. в уп.;375
Ирис, Фрезия;Ирис Блэк Черри Делайт/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Блю Деним/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Браун Лассо/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Ванити/ 1 шт. в уп.;380
Ирис, Фрезия;Ирис Даркнесс/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Йо Йо/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Кэтс Ай/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Лемон Поп/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Мун Силк/ 1 шт. в уп.;300
Ирис, Фрезия;Ирис Найт Эдишн/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Орандж Капер/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Пинк Горизонт/ в уп. 1 шт.;380
Ирис, Фрезия;Ирис Пинк Парфейт/ 1 шт. в уп.;320
Ирис, Фрезия;Ирис Пич Джем/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Ред Зингер/ 1 шт.в уп.;370
Ирис, Фрезия;Ирис Самурай Уорриор/ 1 шт. в уп.;370
Ирис, Фрезия;Ирис Черри Гарден/ 1 шт. в уп.;340
Ирис, Фрезия;Ирис Шазам/ 1 шт. в уп.;370
Калла;Калла Блэк Стар/ 2 шт. в уп.;420
Калла;Калла Капитан Розетт/ 2 шт. в уп.;420
Калла;Калла Пако/ 2 шт. в уп.;420
Калла;Калла Ред Сокс/ 2 шт. в уп.;420
Клематис;Клематис Андромеда/ 1 шт. в уп.;390
Клематис;Клематис Др. Руппель/ 1 шт. в уп.;370
Клематис;Клематис Капитан Тулле/ 1 шт. в уп.;370
Клематис;Клематис Ниобе/ 1 шт. в уп.;370
Клематис;Клематис Руж Кардинал/ 1 шт. в уп.;370
Лилейник;Лилейник Биг Тайм Хеппи/ 1 шт. в уп.;295
Лилейник;Лилейник Блю Шин/ 1 шт. в уп.;325
Лилейник;Лилейник Вайнберри Кэнди/ 1 шт. в уп.;340
Лилейник;Лилейник Джанис Браун/ 1 шт. в уп.;340
Лилейник;Лилейник Литтл Анна Роза/ 1 шт. в уп.;325
Лилейник;Лилейник Литтл Мисси/ 1 шт. в уп.;325
Лилейник;Лилейник Лонгфилдс Перл/ 1 шт. в уп.;295
Лилейник;Лилейник Найт Бекон/ 1 шт. в уп.;315
Лилейник;Лилейник Он Энд Он/ 1 шт. в уп.;340
Лилейник;Лилейник Силоам Нью Той/ 1 шт. в уп.;340
Лилейник;Лилейник Супер Пурпл/ 1 шт. в уп.;360
Лилейник;Лилейник Финал Тач/ 1 шт. в уп.;325
Лилейник;Лилейник Эвридэйлили Голд/ 1 шт. в уп.;360
Лилейник;Лилейник Эвридэйлили Пинк Винг/ 1 шт. в уп.;360
Лилейник;Лилейник Эвридэйлили Ред Риб/ 1 шт. в уп.;360
Лилия;Лилия Айлинер/ 3 шт. в уп.;298
Лилия;Лилия Бафферари/ 3 шт. в уп.;345
Лилия;Лилия Блэк Шарм/ 3 шт. в уп.;295
Лилия;Лилия Блэк энд Брайт Микс/ 3 шт. в уп.;295
Лилия;Лилия Бразилия/ 3 шт. в уп.;345
Лилия;Лилия Вангелис/ 3 шт. в уп.;345
Лилия;Лилия Джанте Джой/ 3 шт. в уп.;295
Лилия;Лилия Джерси джой/ 3 шт. в уп.;295
Лилия;Лилия Диззи/ 3 шт. в уп.;320
Лилия;Лилия Дифференс/ 3 шт. в уп.;305
Лилия;Лилия Жозефина/ 3 шт. в уп.;345
Лилия;Лилия Зе Эдж/ 3 шт. в уп.;330
Лилия;Лилия Коммитмент/ 3 шт. в уп.;315
Лилия;Лилия Конкордия/ 3 шт. в уп.;310
Лилия;Лилия Кросскоурт/ 3 шт. в уп.;270
Лилия;Лилия Кьянти/ 3 шт. в уп.;298
Лилия;Лилия Макизо/ 3 шт. в уп.;310
Лилия;Лилия Монтего бэй/ 3 шт. в уп.;320
Лилия;Лилия Мэджик Принцесс/ 3 шт. в уп.;335
Лилия;Лилия Олимпик Тач/ 3 шт в уп.;320
Лилия;Лилия Пинк Глосси/ 3 шт. в уп.;290
Лилия;Лилия Розалинн/ 3 шт. в уп.;285
Лилия;Лилия Свит Шугар/ 3 шт. в уп.;310
Лилия;Лилия Тайни Би/ 3 шт. в уп.;298
Лилия;Лилия Тайни Дабл Датч/ 3 шт. в уп.;317
Лилия;Лилия Тайни Диамонд/ 3 шт. в уп.;305
Лилия;Лилия Тайни Комфорт/ 3 шт. в уп.;298
Лилия;Лилия Тайни Кристалл/ 3 шт. в уп.;298
Лилия;Лилия Тайни Сорбет микс/ 3 шт. в уп.;298
Лилия;Лилия Триумфатор/ 3 шт. в уп.;315
Лилия;Лилия Уайт Триумфатор/ 3 шт. в уп.;310
Лилия;Лилия Файрболт/ 3 шт. в уп.;325
Лилия;Лилия Фокси Спринг Сюрприз/ 3 шт. в уп.;340
Лилия;Лилия Форехэнд/ 3 шт. в уп.;308
Лилия;Лилия Фрагранс Микс/ 3 шт. в уп.;322
Лилия;Лилия Фронтера/ 3 шт. в уп.;340
Лилия;Лилия Фулл Мун/ 3 шт. в уп.;320
Лилия;Лилия Хертстрингс/ 3 шт. в уп.;300
Лилия;Лилия Хотлайн/ 3 шт. в уп.;325
Лилия;Лилия Чайковский/ 3 шт. в уп.;300
Лилия;Лилия Черри джой/ 3 шт. в уп.;295
Лилия;Лилия Шампань Диамонд/ 3 шт. в уп.;280
Лук декоративный;Лук декоративный (Аллиум) круглоголовый/ 10 шт. в уп.;290
